1.762420000000000000e+05,1.779500000000000000e+05,1.783440000000000000e+05
1.524100000000000000e+05,1.569510000000000000e+05,1.689790000000000000e+05
1.323260000000000000e+05,1.596950000000000000e+05,1.149270000000000000e+05
1.371390000000000000e+05,1.215770000000000000e+05,1.416920000000000000e+05
1.379200000000000000e+05,6.990400000000000000e+04,1.196180000000000000e+05
1.315030000000000000e+05,1.427210000000000000e+05,1.580580000000000000e+05
1.425010000000000000e+05,1.129660000000000000e+05,1.244280000000000000e+05
1.596280000000000000e+05,8.212900000000000000e+04,1.616260000000000000e+05
1.094200000000000000e+05,1.112880000000000000e+05,1.514730000000000000e+05
1.371820000000000000e+05,1.678520000000000000e+05,1.304960000000000000e+05
1.388040000000000000e+05,1.344640000000000000e+05,1.605700000000000000e+05
1.130600000000000000e+05,1.644010000000000000e+05,1.192770000000000000e+05
1.480260000000000000e+05,1.249130000000000000e+05,1.745260000000000000e+05
1.367480000000000000e+05,1.592500000000000000e+05,1.555180000000000000e+05
1.404540000000000000e+05,1.523580000000000000e+05,1.765270000000000000e+05
1.416180000000000000e+05,1.220800000000000000e+05,1.638000000000000000e+05
1.236440000000000000e+05,1.457190000000000000e+05,1.155610000000000000e+05
1.559470000000000000e+05,1.212060000000000000e+05,9.459400000000000000e+04
1.164370000000000000e+05,1.399140000000000000e+05,1.035360000000000000e+05
1.159100000000000000e+05,1.514340000000000000e+05,1.573650000000000000e+05
1.112070000000000000e+05,1.234460000000000000e+05,1.453370000000000000e+05
1.083230000000000000e+05,8.571500000000000000e+04,1.503570000000000000e+05
1.259110000000000000e+05,7.025900000000000000e+04,9.642000000000000000e+04
1.073590000000000000e+05,1.027730000000000000e+05,1.430730000000000000e+05
1.085560000000000000e+05,1.420970000000000000e+05,1.341800000000000000e+05
8.407200000000000000e+04,1.666240000000000000e+05,1.183890000000000000e+05
1.043150000000000000e+05,1.558610000000000000e+05,1.335810000000000000e+05
1.252440000000000000e+05,1.349090000000000000e+05,1.498170000000000000e+05
1.350560000000000000e+05,1.745500000000000000e+05,1.662070000000000000e+05
1.452580000000000000e+05,1.708300000000000000e+05,1.229380000000000000e+05
1.570450000000000000e+05,1.164030000000000000e+05,1.420840000000000000e+05
1.050810000000000000e+05,1.243600000000000000e+05,1.740180000000000000e+05
1.266510000000000000e+05,1.315110000000000000e+05,1.520370000000000000e+05
1.223130000000000000e+05,1.289610000000000000e+05,1.398070000000000000e+05
1.020290000000000000e+05,9.803700000000000000e+04,1.388380000000000000e+05
1.189920000000000000e+05,9.062600000000000000e+04,1.419600000000000000e+05
1.377330000000000000e+05,1.335460000000000000e+05,9.348500000000000000e+04
1.549150000000000000e+05,1.356660000000000000e+05,8.835900000000000000e+04
1.148550000000000000e+05,1.077110000000000000e+05,1.603440000000000000e+05
9.447500000000000000e+04,1.050920000000000000e+05,1.267880000000000000e+05
1.403310000000000000e+05,1.419420000000000000e+05,1.369200000000000000e+05
1.144960000000000000e+05,1.499860000000000000e+05,1.379870000000000000e+05
9.831700000000000000e+04,1.322980000000000000e+05,1.213800000000000000e+05
1.583960000000000000e+05,1.731660000000000000e+05,1.597820000000000000e+05
1.654480000000000000e+05,1.615760000000000000e+05,1.379550000000000000e+05
1.355420000000000000e+05,1.476680000000000000e+05,1.667410000000000000e+05
1.624520000000000000e+05,1.160180000000000000e+05,1.347330000000000000e+05
1.694460000000000000e+05,1.777970000000000000e+05,5.354900000000000000e+04
1.316350000000000000e+05,1.281630000000000000e+05,1.150660000000000000e+05
1.195870000000000000e+05,1.167830000000000000e+05,1.416770000000000000e+05
1.421830000000000000e+05,7.883800000000000000e+04,8.612400000000000000e+04
1.212570000000000000e+05,6.854400000000000000e+04,1.148340000000000000e+05
1.570490000000000000e+05,1.410070000000000000e+05,9.418200000000000000e+04
1.386490000000000000e+05,1.049680000000000000e+05,1.209620000000000000e+05
1.546890000000000000e+05,1.226700000000000000e+05,1.274300000000000000e+05
1.583670000000000000e+05,1.502990000000000000e+05,1.295910000000000000e+05
9.373800000000000000e+04,1.482870000000000000e+05,1.295900000000000000e+05
1.331970000000000000e+05,1.653820000000000000e+05,1.070960000000000000e+05
1.541840000000000000e+05,1.209540000000000000e+05,1.222070000000000000e+05
1.458470000000000000e+05,1.236190000000000000e+05,1.635510000000000000e+05
1.455720000000000000e+05,1.735930000000000000e+05,1.365060000000000000e+05
1.518740000000000000e+05,1.419550000000000000e+05,1.086050000000000000e+05
1.410250000000000000e+05,1.151340000000000000e+05,1.520360000000000000e+05
1.382490000000000000e+05,1.259500000000000000e+05,1.146630000000000000e+05
1.374360000000000000e+05,1.143200000000000000e+05,1.257210000000000000e+05
1.130310000000000000e+05,1.217490000000000000e+05,1.210070000000000000e+05
1.335620000000000000e+05,1.304660000000000000e+05,1.329150000000000000e+05
7.279000000000000000e+04,1.315510000000000000e+05,9.972100000000000000e+04
1.150810000000000000e+05,1.247190000000000000e+05,1.115690000000000000e+05
1.360410000000000000e+05,1.458880000000000000e+05,1.008840000000000000e+05
1.262960000000000000e+05,1.049730000000000000e+05,1.537420000000000000e+05
1.004600000000000000e+05,1.654400000000000000e+05,1.464080000000000000e+05
1.449350000000000000e+05,1.333380000000000000e+05,1.412910000000000000e+05
1.491290000000000000e+05,1.250080000000000000e+05,1.570160000000000000e+05
1.714620000000000000e+05,1.655570000000000000e+05,1.392320000000000000e+05
1.523020000000000000e+05,1.506220000000000000e+05,1.295890000000000000e+05
1.619710000000000000e+05,1.623500000000000000e+05,1.280840000000000000e+05
1.514300000000000000e+05,1.541120000000000000e+05,1.230090000000000000e+05
1.539400000000000000e+05,1.210410000000000000e+05,1.523700000000000000e+05
1.387450000000000000e+05,1.566780000000000000e+05,1.414030000000000000e+05
1.423230000000000000e+05,1.244630000000000000e+05,1.356610000000000000e+05
1.118150000000000000e+05,1.473990000000000000e+05,1.156560000000000000e+05
1.278760000000000000e+05,8.565800000000000000e+04,1.146240000000000000e+05
9.012500000000000000e+04,1.229950000000000000e+05,1.379190000000000000e+05
1.336720000000000000e+05,1.541420000000000000e+05,1.374400000000000000e+05
1.440880000000000000e+05,1.517760000000000000e+05,8.848600000000000000e+04
1.357910000000000000e+05,1.429930000000000000e+05,1.485980000000000000e+05
1.302110000000000000e+05,8.862300000000000000e+04,1.059050000000000000e+05
1.164510000000000000e+05,1.404580000000000000e+05,1.425800000000000000e+05
1.599730000000000000e+05,1.585180000000000000e+05,1.608470000000000000e+05
1.053630000000000000e+05,1.710020000000000000e+05,1.707870000000000000e+05
1.554800000000000000e+05,1.678360000000000000e+05,1.721630000000000000e+05
