4.751280000000000000e+05,4.775760000000000000e+05,4.763570000000000000e+05
4.292220000000000000e+05,4.244910000000000000e+05,4.504840000000000000e+05
3.229000000000000000e+05,4.637860000000000000e+05,4.697590000000000000e+05
4.138710000000000000e+05,3.082510000000000000e+05,4.348590000000000000e+05
4.601540000000000000e+05,4.697660000000000000e+05,4.095780000000000000e+05
3.732670000000000000e+05,3.034140000000000000e+05,3.640800000000000000e+05
4.245040000000000000e+05,2.984290000000000000e+05,3.766780000000000000e+05
3.861270000000000000e+05,3.398130000000000000e+05,4.065040000000000000e+05
3.508930000000000000e+05,3.488900000000000000e+05,2.786270000000000000e+05
4.250520000000000000e+05,3.739380000000000000e+05,2.695300000000000000e+05
3.232410000000000000e+05,3.322010000000000000e+05,3.918500000000000000e+05
3.559330000000000000e+05,3.300490000000000000e+05,3.965280000000000000e+05
4.025380000000000000e+05,2.586050000000000000e+05,3.704160000000000000e+05
3.147570000000000000e+05,3.397880000000000000e+05,4.328340000000000000e+05
2.205090000000000000e+05,3.840140000000000000e+05,3.485690000000000000e+05
4.170570000000000000e+05,4.343660000000000000e+05,3.425630000000000000e+05
3.095960000000000000e+05,4.558510000000000000e+05,4.534380000000000000e+05
4.475620000000000000e+05,3.957220000000000000e+05,3.492490000000000000e+05
4.171650000000000000e+05,4.679720000000000000e+05,3.822880000000000000e+05
4.139160000000000000e+05,4.530550000000000000e+05,4.613530000000000000e+05
4.703870000000000000e+05,3.547830000000000000e+05,4.649740000000000000e+05
4.318890000000000000e+05,3.887190000000000000e+05,4.631470000000000000e+05
2.748640000000000000e+05,1.837260000000000000e+05,3.822960000000000000e+05
2.865810000000000000e+05,4.691640000000000000e+05,4.366320000000000000e+05
4.319040000000000000e+05,3.641000000000000000e+05,4.265570000000000000e+05
3.453290000000000000e+05,3.146190000000000000e+05,3.603220000000000000e+05
3.324980000000000000e+05,3.517810000000000000e+05,4.056520000000000000e+05
3.188240000000000000e+05,2.709280000000000000e+05,2.799140000000000000e+05
3.771840000000000000e+05,3.904180000000000000e+05,3.363530000000000000e+05
3.570210000000000000e+05,3.169360000000000000e+05,3.474270000000000000e+05
3.304400000000000000e+05,3.431560000000000000e+05,1.754880000000000000e+05
3.789560000000000000e+05,3.990330000000000000e+05,3.065470000000000000e+05
3.005640000000000000e+05,3.918390000000000000e+05,4.492360000000000000e+05
3.187910000000000000e+05,3.434100000000000000e+05,3.081020000000000000e+05
3.817410000000000000e+05,4.062280000000000000e+05,3.166360000000000000e+05
2.214230000000000000e+05,4.578200000000000000e+05,3.433560000000000000e+05
4.018420000000000000e+05,3.386690000000000000e+05,4.593800000000000000e+05
4.739180000000000000e+05,4.565080000000000000e+05,3.619120000000000000e+05
4.529910000000000000e+05,4.238460000000000000e+05,4.074100000000000000e+05
