1.164000000000000000e+05,1.152010000000000000e+05,1.110080000000000000e+05
1.133910000000000000e+05,1.025850000000000000e+05,1.095990000000000000e+05
9.779200000000000000e+04,8.580300000000000000e+04,8.320900000000000000e+04
9.362000000000000000e+04,8.796400000000000000e+04,9.268200000000000000e+04
9.173800000000000000e+04,9.179300000000000000e+04,9.782000000000000000e+04
8.641200000000000000e+04,9.960400000000000000e+04,8.936500000000000000e+04
8.424800000000000000e+04,7.643700000000000000e+04,7.727100000000000000e+04
8.218700000000000000e+04,8.424800000000000000e+04,9.189900000000000000e+04
7.858300000000000000e+04,9.837700000000000000e+04,9.422700000000000000e+04
1.031950000000000000e+05,1.157890000000000000e+05,1.176000000000000000e+05
8.279400000000000000e+04,1.172180000000000000e+05,9.961800000000000000e+04
1.146160000000000000e+05,9.121900000000000000e+04,1.014200000000000000e+05
9.238100000000000000e+04,7.464200000000000000e+04,5.155300000000000000e+04
1.055620000000000000e+05,9.238300000000000000e+04,8.934800000000000000e+04
8.911700000000000000e+04,8.208000000000000000e+04,7.930100000000000000e+04
7.501100000000000000e+04,6.071500000000000000e+04,9.056600000000000000e+04
6.215400000000000000e+04,1.032000000000000000e+05,1.029200000000000000e+05
3.631900000000000000e+04,9.477800000000000000e+04,6.959200000000000000e+04
8.898300000000000000e+04,1.091870000000000000e+05,1.019770000000000000e+05
1.176000000000000000e+05,1.061960000000000000e+05,1.079710000000000000e+05
9.481300000000000000e+04,1.073840000000000000e+05,1.079980000000000000e+05
8.471600000000000000e+04,8.939300000000000000e+04,8.704100000000000000e+04
8.094900000000000000e+04,8.521900000000000000e+04,8.939700000000000000e+04
9.474900000000000000e+04,7.203100000000000000e+04,7.317400000000000000e+04
5.954300000000000000e+04,6.538900000000000000e+04,7.981100000000000000e+04
7.203500000000000000e+04,7.323200000000000000e+04,1.013620000000000000e+05
6.771000000000000000e+04,8.461500000000000000e+04,5.039900000000000000e+04
6.603400000000000000e+04,8.383700000000000000e+04,6.634300000000000000e+04
7.675100000000000000e+04,8.636400000000000000e+04,9.182100000000000000e+04
6.781600000000000000e+04,1.061040000000000000e+05,1.038350000000000000e+05
1.016320000000000000e+05,9.361000000000000000e+04,1.088880000000000000e+05
1.013980000000000000e+05,9.177200000000000000e+04,1.098700000000000000e+05
9.777000000000000000e+04,1.008100000000000000e+05,8.218300000000000000e+04
5.099300000000000000e+04,1.001900000000000000e+05,8.702700000000000000e+04
7.621300000000000000e+04,6.480800000000000000e+04,7.793100000000000000e+04
9.120500000000000000e+04,9.181700000000000000e+04,5.044900000000000000e+04
8.457600000000000000e+04,8.458000000000000000e+04,5.878900000000000000e+04
1.079960000000000000e+05,7.561500000000000000e+04,8.277900000000000000e+04
1.049970000000000000e+05,5.278400000000000000e+04,1.097970000000000000e+05
8.534900000000000000e+04,9.435800000000000000e+04,7.917900000000000000e+04
1.127840000000000000e+05,1.116050000000000000e+05,1.115980000000000000e+05
9.958400000000000000e+04,6.336400000000000000e+04,8.267500000000000000e+04
9.905900000000000000e+04,1.042840000000000000e+05,9.001300000000000000e+04
9.419000000000000000e+04,8.699800000000000000e+04,7.842700000000000000e+04
9.481100000000000000e+04,7.439000000000000000e+04,1.043890000000000000e+05
1.026780000000000000e+05,6.541700000000000000e+04,1.030320000000000000e+05
9.300900000000000000e+04,1.079980000000000000e+05,9.418700000000000000e+04
1.086030000000000000e+05,8.413900000000000000e+04,1.007350000000000000e+05
1.068050000000000000e+05,9.004000000000000000e+04,8.645000000000000000e+04
1.079930000000000000e+05,1.176000000000000000e+05,9.056700000000000000e+04
